기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,avg_price,gu,lat,lon
20244,A,골목상권,3110297,경동고등학교,CS300002,편의점,958542514,134228,7141.151726912418,성북구,37.588206,127.014198
20244,A,골목상권,3110299,정릉역 1번,CS100001,한식음식점,1600946587,37084,43170.817252723544,성북구,37.6019,127.017983
20244,A,골목상권,3110299,정릉역 1번,CS100010,커피-음료,85052558,14402,5905.607415636717,성북구,37.6019,127.017983
20244,A,골목상권,3110299,정릉역 1번,CS300001,슈퍼마켓,605785969,83960,7215.173523106241,성북구,37.6019,127.017983
20244,A,골목상권,3110299,정릉역 1번,CS300002,편의점,448803331,56989,7875.262436610574,성북구,37.6019,127.017983
20244,A,골목상권,3110300,삼선동주민센터,CS100001,한식음식점,2013074016,53883,37360.09531763265,성북구,37.589277,127.019565
20244,A,골목상권,3110300,삼선동주민센터,CS100010,커피-음료,912457603,219506,4156.868618625459,성북구,37.589277,127.019565
20244,A,골목상권,3110300,삼선동주민센터,CS300001,슈퍼마켓,141269472,13438,10512.685816341718,성북구,37.589277,127.019565
20244,A,골목상권,3110301,성신여대입구역 7번,CS100001,한식음식점,975451157,38030,25649.51767026032,성북구,37.595855,127.018367
20244,A,골목상권,3110301,성신여대입구역 7번,CS100010,커피-음료,11777599,1434,8213.109483960949,성북구,37.595855,127.018367
20244,A,골목상권,3110301,성신여대입구역 7번,CS300001,슈퍼마켓,756323235,95332,7933.57146603449,성북구,37.595855,127.018367
20244,A,골목상권,3110302,보문역 8번,CS100001,한식음식점,329898790,11976,27546.659151636606,성북구,37.583565,127.019235
20244,A,골목상권,3110302,보문역 8번,CS100010,커피-음료,99758383,9588,10404.503858990405,성북구,37.583565,127.019235
20244,A,골목상권,3110302,보문역 8번,CS300001,슈퍼마켓,19535997,1597,12232.934877896056,성북구,37.583565,127.019235
20244,A,골목상권,3110303,성신여대입구역 1번,CS100001,한식음식점,347607118,10228,33985.83476730544,성북구,37.594151,127.021106
20244,A,골목상권,3110303,성신여대입구역 1번,CS100010,커피-음료,62126952,7689,8079.97815060476,성북구,37.594151,127.021106
20244,A,골목상권,3110303,성신여대입구역 1번,CS300002,편의점,333342253,48830,6826.587200491501,성북구,37.594151,127.021106
20244,A,골목상권,3110304,보문역 4번,CS100001,한식음식점,422650999,14796,28565.220262233037,성북구,37.586916,127.02098
20244,A,골목상권,3110304,보문역 4번,CS100010,커피-음료,89919063,15544,5784.808479155944,성북구,37.586916,127.02098
20244,A,골목상권,3110304,보문역 4번,CS300002,편의점,1403793891,227830,6161.5849141904055,성북구,37.586916,127.02098
20244,A,골목상권,3110305,보문역 5번,CS100001,한식음식점,829263507,16486,50301.074062841195,성북구,37.584402,127.022145
20244,A,골목상권,3110305,보문역 5번,CS100010,커피-음료,19705282,1982,9942.12008072654,성북구,37.584402,127.022145
20244,A,골목상권,3110305,보문역 5번,CS300001,슈퍼마켓,1770704003,124196,14257.335204032335,성북구,37.584402,127.022145
20244,A,골목상권,3110306,미아초등학교,CS100010,커피-음료,49853746,5031,9909.311468892864,성북구,37.608531,127.022549
20244,A,골목상권,3110307,길음역 7번,CS100001,한식음식점,362686559,9803,36997.50678363766,성북구,37.604152,127.023148
20244,A,골목상권,3110307,길음역 7번,CS300001,슈퍼마켓,42000000,1908,22012.578616352203,성북구,37.604152,127.023148
20244,A,골목상권,3110308,길음역 8번,CS100001,한식음식점,332664321,13792,24120.092879930395,성북구,37.607269,127.024417
20244,A,골목상권,3110308,길음역 8번,CS100010,커피-음료,129284618,18407,7023.6658879773995,성북구,37.607269,127.024417
20244,A,골목상권,3110308,길음역 8번,CS300001,슈퍼마켓,1030877507,151912,6786.017608878825,성북구,37.607269,127.024417
20244,A,골목상권,3110309,대광초등학교,CS100010,커피-음료,80519080,5866,13726.403000340948,성북구,37.580978,127.024612
20244,A,골목상권,3110312,안암역 2번,CS100001,한식음식점,3296396200,179923,18321.149602885678,성북구,37.58869,127.029087
20244,A,골목상권,3110312,안암역 2번,CS100010,커피-음료,1215098786,217320,5591.288358181483,성북구,37.58869,127.029087
20244,A,골목상권,3110312,안암역 2번,CS300001,슈퍼마켓,676083588,109289,6186.199782228769,성북구,37.58869,127.029087
20244,A,골목상권,3110312,안암역 2번,CS300002,편의점,330514098,71349,4632.357818609931,성북구,37.58869,127.029087
20244,A,골목상권,3110313,안암역 3번,CS100001,한식음식점,5321672985,169395,31415.761887895158,성북구,37.583986,127.029697
20244,A,골목상권,3110313,안암역 3번,CS100010,커피-음료,733300967,127708,5742.012771322078,성북구,37.583986,127.029697
20244,A,골목상권,3110313,안암역 3번,CS300001,슈퍼마켓,149305099,21710,6877.250069092584,성북구,37.583986,127.029697
20244,A,골목상권,3110313,안암역 3번,CS300002,편의점,669699646,115317,5807.466774196346,성북구,37.583986,127.029697
20244,A,골목상권,3110314,종암경찰서,CS100001,한식음식점,3636202862,72139,50405.506896408326,성북구,37.601141,127.032387
20244,A,골목상권,3110314,종암경찰서,CS100010,커피-음료,354623317,61691,5748.380104067044,성북구,37.601141,127.032387
20244,A,골목상권,3110314,종암경찰서,CS300001,슈퍼마켓,24000000,1352,17751.479289940828,성북구,37.601141,127.032387
20244,A,골목상권,3110315,종암아이파크2차,CS100001,한식음식점,295009463,7144,41294.71766517357,성북구,37.597329,127.033597
20244,A,골목상권,3110315,종암아이파크2차,CS100010,커피-음료,59812037,12503,4783.814844437335,성북구,37.597329,127.033597
20244,A,골목상권,3110315,종암아이파크2차,CS300001,슈퍼마켓,188825665,16303,11582.264920566768,성북구,37.597329,127.033597
20244,A,골목상권,3110316,숭곡초등학교,CS100001,한식음식점,1267796801,32476,39037.96037073531,성북구,37.60815,127.034384
20244,A,골목상권,3110316,숭곡초등학교,CS100010,커피-음료,388844101,52319,7432.177621896443,성북구,37.60815,127.034384
20244,A,골목상권,3110316,숭곡초등학교,CS300001,슈퍼마켓,734079674,71326,10291.894596640775,성북구,37.60815,127.034384
20244,A,골목상권,3110317,종암중학교,CS100001,한식음식점,1872510603,81421,22997.882646982966,성북구,37.593274,127.034162
20244,A,골목상권,3110317,종암중학교,CS100010,커피-음료,341657477,52668,6487.003056884636,성북구,37.593274,127.034162
20244,A,골목상권,3110317,종암중학교,CS300001,슈퍼마켓,234392524,24001,9765.94825215616,성북구,37.593274,127.034162
20244,A,골목상권,3110317,종암중학교,CS300002,편의점,659201777,116180,5673.969504217594,성북구,37.593274,127.034162
20244,A,골목상권,3110318,KT월곡지사,CS100001,한식음식점,832057489,14054,59204.31827237797,성북구,37.603663,127.034993
20244,A,골목상권,3110318,KT월곡지사,CS300001,슈퍼마켓,1338398890,194178,6892.639176425753,성북구,37.603663,127.034993
20244,A,골목상권,3110318,KT월곡지사,CS300002,편의점,258043422,37908,6807.09670781893,성북구,37.603663,127.034993
20244,A,골목상권,3110319,종암동주민센터,CS100001,한식음식점,1386993257,39814,34836.82265032401,성북구,37.599238,127.035954
20244,A,골목상권,3110319,종암동주민센터,CS100010,커피-음료,21000000,2146,9785.647716682199,성북구,37.599238,127.035954
20244,A,골목상권,3110319,종암동주민센터,CS300001,슈퍼마켓,829526668,53728,15439.373659916617,성북구,37.599238,127.035954
20244,A,골목상권,3110320,KB국민은행 종암동지점,CS100001,한식음식점,454266997,18777,24192.735634020344,성북구,37.594931,127.036948
20244,A,골목상권,3110320,KB국민은행 종암동지점,CS300001,슈퍼마켓,771000000,107328,7183.586762075134,성북구,37.594931,127.036948
20244,A,골목상권,3110322,장위1동주민센터,CS100001,한식음식점,252642151,7476,33793.7601658641,성북구,37.615193,127.041794
20244,A,골목상권,3110322,장위1동주민센터,CS300001,슈퍼마켓,342053208,46948,7285.788702394138,성북구,37.615193,127.041794
20244,A,골목상권,3110323,상월곡역 1번,CS100001,한식음식점,883655260,23135,38195.60233412578,성북구,37.605822,127.044654
20244,A,골목상권,3110323,상월곡역 1번,CS100010,커피-음료,197879019,23501,8420.025488277095,성북구,37.605822,127.044654
20244,A,골목상권,3110325,장곡초등학교,CS100001,한식음식점,738100994,24831,29724.980629052396,성북구,37.616903,127.046043
20244,A,골목상권,3110325,장곡초등학교,CS100010,커피-음료,12985427,1362,9534.087371512482,성북구,37.616903,127.046043
20244,A,골목상권,3110325,장곡초등학교,CS300001,슈퍼마켓,596247104,88301,6752.4388625270385,성북구,37.616903,127.046043
20244,A,골목상권,3110325,장곡초등학교,CS300002,편의점,446788759,58395,7651.147512629506,성북구,37.616903,127.046043
20244,A,골목상권,3110327,상월곡역 2번,CS100001,한식음식점,1088444930,29861,36450.38444794213,성북구,37.608739,127.049877
20244,A,골목상권,3110327,상월곡역 2번,CS100010,커피-음료,95419544,21526,4432.757781287745,성북구,37.608739,127.049877
20244,A,골목상권,3110327,상월곡역 2번,CS300001,슈퍼마켓,1685500056,120600,13975.954029850745,성북구,37.608739,127.049877
20244,A,골목상권,3110328,상월곡역 3번,CS100001,한식음식점,223243955,4689,47610.141821283854,성북구,37.606405,127.050895
20244,A,골목상권,3110328,상월곡역 3번,CS100010,커피-음료,35818003,5579,6420.14751747625,성북구,37.606405,127.050895
20244,A,골목상권,3110328,상월곡역 3번,CS300002,편의점,415822054,54749,7595.062083325723,성북구,37.606405,127.050895
20244,A,골목상권,3110329,우리은행체육관,CS100001,한식음식점,675727002,15637,43213.34028266292,성북구,37.616279,127.053167
20244,A,골목상권,3110329,우리은행체육관,CS300001,슈퍼마켓,144398734,16551,8724.47187481119,성북구,37.616279,127.053167
20244,A,골목상권,3110330,돌곶이역 1번,CS100001,한식음식점,1586078905,10471,151473.48916053862,성북구,37.610629,127.054193
20244,A,골목상권,3110330,돌곶이역 1번,CS100010,커피-음료,35960065,5655,6358.985853227233,성북구,37.610629,127.054193
20244,A,골목상권,3110331,돌곶이역 8번,CS100001,한식음식점,1389799488,47001,29569.572732495053,성북구,37.608402,127.057431
20244,A,골목상권,3110331,돌곶이역 8번,CS100010,커피-음료,229213172,25045,9152.053184268318,성북구,37.608402,127.057431
20244,A,골목상권,3110331,돌곶이역 8번,CS300001,슈퍼마켓,237333754,30287,7836.159210222208,성북구,37.608402,127.057431
20244,A,골목상권,3110332,돌곶이역 3번,CS100001,한식음식점,757664235,20307,37310.49564189688,성북구,37.612438,127.058669
20244,A,골목상권,3110332,돌곶이역 3번,CS300001,슈퍼마켓,57739046,5577,10353.06544737314,성북구,37.612438,127.058669
20244,A,골목상권,3110333,돌곶이역 5번,CS100001,한식음식점,1424355556,33530,42480.03447658813,성북구,37.609473,127.059289
20244,A,골목상권,3110333,돌곶이역 5번,CS100010,커피-음료,44416295,6897,6439.944178628389,성북구,37.609473,127.059289
20244,A,골목상권,3110334,석관중앙교회,CS100001,한식음식점,692460372,23283,29741.028733410643,성북구,37.608039,127.06255
20244,A,골목상권,3110334,석관중앙교회,CS300001,슈퍼마켓,65023,13,,성북구,37.608039,127.06255
20244,A,골목상권,3110335,석계역 7번,CS100001,한식음식점,10647282738,160539,66322.09455646292,성북구,37.61285,127.063935
20244,A,골목상권,3110335,석계역 7번,CS100010,커피-음료,521036514,66199,7870.761099110258,성북구,37.61285,127.063935
20244,A,골목상권,3110335,석계역 7번,CS300001,슈퍼마켓,113938146,11548,9866.483027364045,성북구,37.61285,127.063935
20244,A,골목상권,3110335,석계역 7번,CS300002,편의점,1299134873,187527,6927.72173073744,성북구,37.61285,127.063935
20244,A,골목상권,3110336,석관고등학교,CS100001,한식음식점,341312156,13588,25118.645569620254,성북구,37.610047,127.06476
20244,A,골목상권,3110337,아카데미하우스,CS100001,한식음식점,1621593386,36974,43857.667171525936,강북구,37.644897,127.007082
20244,A,골목상권,3110337,아카데미하우스,CS100010,커피-음료,630480842,50179,12564.635445106518,강북구,37.644897,127.007082
20244,A,골목상권,3110339,국립4.19민주묘지,CS100001,한식음식점,892819432,18068,49414.40292229356,강북구,37.647554,127.010277
20244,A,골목상권,3110340,인수중학교,CS100001,한식음식점,10676767,377,28320.336870026524,강북구,37.644302,127.008963
20244,A,골목상권,3110341,북한산우이역 2번,CS100001,한식음식점,2298109417,46289,49646.987772472945,강북구,37.661889,127.009463
20244,A,골목상권,3110341,북한산우이역 2번,CS100010,커피-음료,18914656,2118,8930.432483474977,강북구,37.661889,127.009463
20244,A,골목상권,3110341,북한산우이역 2번,CS300001,슈퍼마켓,327996973,37823,8671.892049810962,강북구,37.661889,127.009463
20244,A,골목상권,3110341,북한산우이역 2번,CS300002,편의점,579301547,104581,5539.261883133648,강북구,37.661889,127.009463
20244,A,골목상권,3110342,국립재활원,CS300002,편의점,125198734,16194,7731.180313696431,강북구,37.637067,127.012213
20244,A,골목상권,3110343,무너미어린이공원,CS100001,한식음식점,17709980,655,27038.137404580153,강북구,37.644878,127.011943
20244,A,골목상권,3110343,무너미어린이공원,CS100010,커피-음료,2863781,414,6917.34541062802,강북구,37.644878,127.011943
20244,A,골목상권,3110343,무너미어린이공원,CS300001,슈퍼마켓,60192454,5716,10530.520293911826,강북구,37.644878,127.011943
20244,A,골목상권,3110343,무너미어린이공원,CS300002,편의점,63669048,10865,5860.013621721123,강북구,37.644878,127.011943
20244,A,골목상권,3110344,화계중학교,CS100001,한식음식점,73202629,1312,55794.68673780488,강북구,37.632805,127.012496
20244,A,골목상권,3110344,화계중학교,CS100010,커피-음료,27000000,531,50847.457627118645,강북구,37.632805,127.012496
20244,A,골목상권,3110345,솔밭공원역 2번,CS100001,한식음식점,1056990302,39010,27095.367905665214,강북구,37.657294,127.012613
20244,A,골목상권,3110345,솔밭공원역 2번,CS100010,커피-음료,11353500,1633,6952.5413349663195,강북구,37.657294,127.012613
20244,A,골목상권,3110345,솔밭공원역 2번,CS300001,슈퍼마켓,850962649,86017,9892.958938349397,강북구,37.657294,127.012613
20244,A,골목상권,3110346,4.19민주묘지역 2번,CS100001,한식음식점,1677640702,48216,34794.2737265638,강북구,37.649437,127.012601
20244,A,골목상권,3110346,4.19민주묘지역 2번,CS100010,커피-음료,377189916,47217,7988.434589236927,강북구,37.649437,127.012601
20244,A,골목상권,3110346,4.19민주묘지역 2번,CS300002,편의점,246642187,36570,6744.38575334974,강북구,37.649437,127.012601
